gid,nome,tipo,fk
3118,São João da Ponta,MUNICÍPIO,13
3119,Viana,MUNICÍPIO,7
3120,Boa Hora,MUNICÍPIO,6
3121,Três Coroas,MUNICÍPIO,22
3123,São Felipe D'Oeste,MUNICÍPIO,9
3124,Severiano de Almeida,MUNICÍPIO,22
3125,Ibipeba,MUNICÍPIO,29
3126,Engenheiro Paulo de Frontin,MUNICÍPIO,23
3127,Sebastião Barros,MUNICÍPIO,6
3128,João Dourado,MUNICÍPIO,29
3129,Jussara,MUNICÍPIO,29
3130,Entre Rios de Minas,MUNICÍPIO,24
3131,Governador Valadares,MUNICÍPIO,24
3132,Concórdia,MUNICÍPIO,18
3133,Ipiranga de Goiás,MUNICÍPIO,30
3134,Novo Alegre,MUNICÍPIO,15
3135,Roncador,MUNICÍPIO,17
3136,Tamarana,MUNICÍPIO,17
3137,Estrela do Norte,MUNICÍPIO,31
3138,Bom Sucesso,MUNICÍPIO,24
3139,Ferraz de Vasconcelos,MUNICÍPIO,31
3140,São Paulo,MUNICÍPIO,31
3141,Cardoso Moreira,MUNICÍPIO,23
3142,Cantagalo,MUNICÍPIO,23
3143,São Fidélis,MUNICÍPIO,23
3144,São João da Barra,MUNICÍPIO,23
3145,São Sebastião do Alto,MUNICÍPIO,23
3146,Santa Maria Madalena,MUNICÍPIO,23
3147,Serra Preta,MUNICÍPIO,29
3148,Ipirá,MUNICÍPIO,29
3149,Atalaia,MUNICÍPIO,16
3150,Capanema,MUNICÍPIO,17
3151,Ji-Paraná,MUNICÍPIO,9
3152,Espigão D'Oeste,MUNICÍPIO,9
3153,Mongaguá,MUNICÍPIO,31
3154,Paripueira,MUNICÍPIO,16
3155,Passagem Franca do Piauí,MUNICÍPIO,6
3156,Pojuca,MUNICÍPIO,29
3157,São Miguel dos Campos,MUNICÍPIO,16
3158,Jandira,MUNICÍPIO,31
3159,Mauá,MUNICÍPIO,31
3160,Taboão da Serra,MUNICÍPIO,31
3161,Ouro Preto do Oeste,MUNICÍPIO,9
3162,Pimenta Bueno,MUNICÍPIO,9
3163,Vilhena,MUNICÍPIO,9
3164,Uruaçu,MUNICÍPIO,30
3165,Rodelas,MUNICÍPIO,29
3166,Pintadas,MUNICÍPIO,29
3167,Palmares do Sul,MUNICÍPIO,22
3168,Nova Canaã,MUNICÍPIO,29
3169,Anchieta,MUNICÍPIO,18
3170,Paraíso,MUNICÍPIO,18
3171,São Miguel do Oeste,MUNICÍPIO,18
3172,Bandeirante,MUNICÍPIO,18
3173,Belmonte,MUNICÍPIO,18
3285,Itaquara,MUNICÍPIO,29
3174,Carapebus,MUNICÍPIO,23
3456,São Pedro da Aldeia,MUNICÍPIO,23
3175,Celso Ramos,MUNICÍPIO,18
3457,Campos Novos Paulista,MUNICÍPIO,31
3458,Charqueada,MUNICÍPIO,31
3176,Araçás,MUNICÍPIO,29
3177,Mãe do Rio,MUNICÍPIO,13
3178,Santarém,MUNICÍPIO,13
3179,Irati,MUNICÍPIO,18
3180,São João do Oeste,MUNICÍPIO,18
3181,Conde,MUNICÍPIO,29
3182,Lauro Müller,MUNICÍPIO,18
3183,São Carlos,MUNICÍPIO,18
3184,Lajeado Grande,MUNICÍPIO,18
5311,Governador Dix-Sept Rosado,MUNICÍPIO,25
5312,São João da Fronteira,MUNICÍPIO,6
3185,Rio do Campo,MUNICÍPIO,18
4533,Areia de Baraúnas,MUNICÍPIO,27
3186,José Boiteux,MUNICÍPIO,18
3187,Macieira,MUNICÍPIO,18
3188,Maravilha,MUNICÍPIO,18
3189,Modelo,MUNICÍPIO,18
3190,São Miguel da Boa Vista,MUNICÍPIO,18
3191,Santa Helena,MUNICÍPIO,18
3192,Souto Soares,MUNICÍPIO,29
3193,Princesa,MUNICÍPIO,18
3194,Trombudo Central,MUNICÍPIO,18
3195,Saltinho,MUNICÍPIO,18
3196,São Bernardino,MUNICÍPIO,18
3197,Ametista do Sul,MUNICÍPIO,22
3198,Antonina,MUNICÍPIO,17
3199,Tamboara,MUNICÍPIO,17
3200,Marema,MUNICÍPIO,18
3201,Peritiba,MUNICÍPIO,18
3202,Governador Archer,MUNICÍPIO,7
3203,Almirante Tamandaré,MUNICÍPIO,17
3204,Santos,MUNICÍPIO,31
3205,Vargem Grande Paulista,MUNICÍPIO,31
3206,Miraguaí,MUNICÍPIO,22
3207,Saudades,MUNICÍPIO,18
3208,Embu das Artes,MUNICÍPIO,31
3209,Santo André,MUNICÍPIO,31
3210,Itapevi,MUNICÍPIO,31
3211,Itaquaquecetuba,MUNICÍPIO,31
3212,Várzea Paulista,MUNICÍPIO,31
5313,Cachoeira Dourada,MUNICÍPIO,24
3213,Barra do Guarita,MUNICÍPIO,22
3214,Jambeiro,MUNICÍPIO,31
3215,Torre de Pedra,MUNICÍPIO,31
3216,Vinhedo,MUNICÍPIO,31
3217,Saquarema,MUNICÍPIO,23
3218,Salto Grande,MUNICÍPIO,31
3219,Santo Antônio do Pinhal,MUNICÍPIO,31
3220,Tanguá,MUNICÍPIO,23
3221,Águas de Lindóia,MUNICÍPIO,31
3459,Dirceu Arcoverde,MUNICÍPIO,6
3460,Água Doce,MUNICÍPIO,18
3461,Belmiro Braga,MUNICÍPIO,24
3462,Viana,MUNICÍPIO,8
3222,Euclides da Cunha Paulista,MUNICÍPIO,31
3223,Fernão,MUNICÍPIO,31
3224,Araguari,MUNICÍPIO,24
3225,Borá,MUNICÍPIO,31
3226,Inúbia Paulista,MUNICÍPIO,31
3227,Itobi,MUNICÍPIO,31
3228,Porto Ferreira,MUNICÍPIO,31
3229,Sabino,MUNICÍPIO,31
3230,Abadia dos Dourados,MUNICÍPIO,24
3231,Santa Cruz da Esperança,MUNICÍPIO,31
3232,Elisiário,MUNICÍPIO,31
3233,Novais,MUNICÍPIO,31
3234,União Paulista,MUNICÍPIO,31
3235,Rio Paranaíba,MUNICÍPIO,24
4072,São José dos Ramos,MUNICÍPIO,27
3236,Brás Pires,MUNICÍPIO,24
3237,Lagoa Alegre,MUNICÍPIO,6
4073,Teixeira,MUNICÍPIO,27
4074,Jaboticatubas,MUNICÍPIO,24
3238,Capela Nova,MUNICÍPIO,24
3239,Caranaíba,MUNICÍPIO,24
3240,Casa Grande,MUNICÍPIO,24
3241,Pratinha,MUNICÍPIO,24
3242,Cipotânea,MUNICÍPIO,24
3243,Nova Luzitânia,MUNICÍPIO,31
3244,Araponga,MUNICÍPIO,24
3245,Perdizes,MUNICÍPIO,24
4542,Curral de Cima,MUNICÍPIO,27
3246,Catas Altas da Noruega,MUNICÍPIO,24
3247,Valentim Gentil,MUNICÍPIO,31
3248,Barra Longa,MUNICÍPIO,24
3249,Iconha,MUNICÍPIO,8
3250,Conquista,MUNICÍPIO,24
3251,Montanha,MUNICÍPIO,8
3252,Ataléia,MUNICÍPIO,24
3253,Santa Rita d'Oeste,MUNICÍPIO,31
3254,Santa Albertina,MUNICÍPIO,31
3255,Conceição de Ipanema,MUNICÍPIO,24
3256,Bela Vista de Minas,MUNICÍPIO,24
3257,Ouroeste,MUNICÍPIO,31
3258,Araxá,MUNICÍPIO,24
3259,Populina,MUNICÍPIO,31
3260,Dolcinópolis,MUNICÍPIO,31
3261,Careiro da Várzea,MUNICÍPIO,11
3262,Entre Folhas,MUNICÍPIO,24
3263,Cachoeira da Prata,MUNICÍPIO,24
3264,Caucaia,MUNICÍPIO,32
3265,São João do Manteninha,MUNICÍPIO,24
3266,Afonso Cláudio,MUNICÍPIO,8
3267,Vila Valério,MUNICÍPIO,8
3268,Vargem Alta,MUNICÍPIO,8
3269,Capim Branco,MUNICÍPIO,24
3270,Tanque d'Arca,MUNICÍPIO,16
3271,Rio Novo do Sul,MUNICÍPIO,8
3272,Castelo,MUNICÍPIO,8
3273,Holambra,MUNICÍPIO,31
3274,Muniz Freire,MUNICÍPIO,8
3275,Guarapari,MUNICÍPIO,8
3276,Linhares,MUNICÍPIO,8
3277,Vila Pavão,MUNICÍPIO,8
3278,Cariacica,MUNICÍPIO,8
3279,Cachoeiro de Itapemirim,MUNICÍPIO,8
3280,Viradouro,MUNICÍPIO,31
3281,Angelândia,MUNICÍPIO,24
3282,Prudentópolis,MUNICÍPIO,17
3283,Nova Belém,MUNICÍPIO,24
3284,Barra de São Francisco,MUNICÍPIO,8
3286,Avelino Lopes,MUNICÍPIO,6
3389,Simões Filho,MUNICÍPIO,29
3287,Palmares Paulista,MUNICÍPIO,31
3288,Medeiros Neto,MUNICÍPIO,29
3289,Chapada de Areia,MUNICÍPIO,15
3290,Palmas,MUNICÍPIO,15
3291,Taquaral,MUNICÍPIO,31
3292,Congonhal,MUNICÍPIO,24
3293,Cristiano Otoni,MUNICÍPIO,24
3294,Peritoró,MUNICÍPIO,7
3295,Alvinlândia,MUNICÍPIO,31
3296,Berizal,MUNICÍPIO,24
4171,Ibiraçu,MUNICÍPIO,8
3297,Conceição dos Ouros,MUNICÍPIO,24
3298,São Patrício,MUNICÍPIO,30
3299,Landri Sales,MUNICÍPIO,6
3300,Ceres,MUNICÍPIO,30
3301,Vista Alegre do Alto,MUNICÍPIO,31
3302,Aurelino Leal,MUNICÍPIO,29
3303,Barra do Rocha,MUNICÍPIO,29
3304,Água Fria,MUNICÍPIO,29
3305,Ponto Novo,MUNICÍPIO,29
3306,Senhor do Bonfim,MUNICÍPIO,29
3307,Lajeado,MUNICÍPIO,15
3308,Santa Luzia do Paruá,MUNICÍPIO,7
3309,Campo Alegre de Lourdes,MUNICÍPIO,29
3310,Bom Jesus,MUNICÍPIO,6
3311,Belo Monte,MUNICÍPIO,16
3312,Boca da Mata,MUNICÍPIO,16
3313,São José da Laje,MUNICÍPIO,16
3314,Angical do Piauí,MUNICÍPIO,6
3315,Alvorada do Gurguéia,MUNICÍPIO,6
3316,Queimada Nova,MUNICÍPIO,6
3317,Major Isidoro,MUNICÍPIO,16
3318,Alagoinha,MUNICÍPIO,28
3319,Tamboril do Piauí,MUNICÍPIO,6
3320,Afrânio,MUNICÍPIO,28
3321,Cacimbas,MUNICÍPIO,27
3322,São Francisco de Assis do Piauí,MUNICÍPIO,6
3323,Belo Jardim,MUNICÍPIO,28
3324,Camalaú,MUNICÍPIO,27
3325,Bezerros,MUNICÍPIO,28
3326,São João do Tigre,MUNICÍPIO,27
3327,Abreu e Lima,MUNICÍPIO,28
3328,Diamante do Norte,MUNICÍPIO,17
3329,Araçoiaba,MUNICÍPIO,28
3330,Itaguari,MUNICÍPIO,30
3331,Monteiro,MUNICÍPIO,27
3332,Ribeira do Piauí,MUNICÍPIO,6
4598,Extremoz,MUNICÍPIO,25
3333,Ubaitaba,MUNICÍPIO,29
3361,Bom Jesus,MUNICÍPIO,18
3334,Sebastião Leal,MUNICÍPIO,6
3335,Dona Francisca,MUNICÍPIO,22
3336,Alhandra,MUNICÍPIO,27
3337,Alagoa Grande,MUNICÍPIO,27
3338,Anadia,MUNICÍPIO,16
3339,Guadalupe,MUNICÍPIO,6
5314,São Francisco,MUNICÍPIO,27
3340,Porto Alegre do Piauí,MUNICÍPIO,6
5315,São João da Canabrava,MUNICÍPIO,6
5316,Macau,MUNICÍPIO,25
5317,Veríssimo,MUNICÍPIO,24
3341,Wanderlândia,MUNICÍPIO,15
3342,Bananeiras,MUNICÍPIO,27
3343,Barra de Santa Rosa,MUNICÍPIO,27
3344,Santa Terezinha do Tocantins,MUNICÍPIO,15
3345,Angico,MUNICÍPIO,15
3346,Luzinópolis,MUNICÍPIO,15
3347,Amarante,MUNICÍPIO,6
3348,Barro Duro,MUNICÍPIO,6
3349,Jardim do Mulato,MUNICÍPIO,6
3350,São Gonçalo do Amarante,MUNICÍPIO,32
3351,São Miguel da Baixa Grande,MUNICÍPIO,6
3352,São Félix,MUNICÍPIO,29
3353,Jatobá,MUNICÍPIO,7
3354,Maurilândia do Tocantins,MUNICÍPIO,15
3355,Vera Cruz,MUNICÍPIO,29
3356,Palmeirais,MUNICÍPIO,6
3357,Santo Estêvão,MUNICÍPIO,29
3358,Sapeaçu,MUNICÍPIO,29
3359,Francisco Ayres,MUNICÍPIO,6
3360,Cachoeirinha,MUNICÍPIO,15
3362,Terra Santa,MUNICÍPIO,13
3363,Benevides,MUNICÍPIO,13
3364,Acaiaca,MUNICÍPIO,24
3365,Castanhal,MUNICÍPIO,13
3366,Magalhães Barata,MUNICÍPIO,13
3367,Inhangapi,MUNICÍPIO,13
3368,Serrolândia,MUNICÍPIO,29
3369,Terra Alta,MUNICÍPIO,13
3370,Praia Norte,MUNICÍPIO,15
3371,Porto Real,MUNICÍPIO,23
3372,Jaraguari,MUNICÍPIO,19
3373,Mari,MUNICÍPIO,27
3374,Cabaceiras do Paraguaçu,MUNICÍPIO,29
3375,Ermo,MUNICÍPIO,18
3376,Gravatal,MUNICÍPIO,18
3377,Içara,MUNICÍPIO,18
3378,Jacinto Machado,MUNICÍPIO,18
3379,Castelândia,MUNICÍPIO,30
3380,Gouvelândia,MUNICÍPIO,30
3381,Pilar,MUNICÍPIO,16
3382,Guaraciaba,MUNICÍPIO,18
3383,Hugo Napoleão,MUNICÍPIO,6
3384,Foz do Iguaçu,MUNICÍPIO,17
3385,Lagoinha,MUNICÍPIO,31
3386,Novo Horizonte do Oeste,MUNICÍPIO,9
3387,São Francisco do Conde,MUNICÍPIO,29
4674,Mário Campos,MUNICÍPIO,24
3388,São Sebastião do Passé,MUNICÍPIO,29
3390,Terra Nova,MUNICÍPIO,29
3401,Sátiro Dias,MUNICÍPIO,29
3391,Ubatã,MUNICÍPIO,29
3392,Uibaí,MUNICÍPIO,29
4676,Pedra Dourada,MUNICÍPIO,24
3393,Santo Antônio de Jesus,MUNICÍPIO,29
3394,São Felipe,MUNICÍPIO,29
3528,Tupandi,MUNICÍPIO,22
3529,Gentil,MUNICÍPIO,22
3395,Teodoro Sampaio,MUNICÍPIO,29
3530,Guabiju,MUNICÍPIO,22
3531,Ijuí,MUNICÍPIO,22
4677,Teixeiras,MUNICÍPIO,24
3396,Acauã,MUNICÍPIO,6
3555,Coronel Barros,MUNICÍPIO,22
4887,Guaramiranga,MUNICÍPIO,32
4888,Deputado Irapuan Pinheiro,MUNICÍPIO,32
3397,Ribeira do Pombal,MUNICÍPIO,29
3783,Goiás,MUNICÍPIO,30
4889,Solonópole,MUNICÍPIO,32
4890,Padre Bernardo,MUNICÍPIO,30
4891,Presidente Olegário,MUNICÍPIO,24
4892,Coromandel,MUNICÍPIO,24
4893,Planaltina,MUNICÍPIO,30
4894,Água Fria de Goiás,MUNICÍPIO,30
4895,Cabeceiras,MUNICÍPIO,30
4896,Cabeceira Grande,MUNICÍPIO,24
4897,Bonfinópolis de Minas,MUNICÍPIO,24
4898,Formosa,MUNICÍPIO,30
4899,Natalândia,MUNICÍPIO,24
4900,Campo Alegre de Goiás,MUNICÍPIO,30
4901,Capitão de Campos,MUNICÍPIO,6
4902,Lagoa Grande,MUNICÍPIO,24
4903,Luziânia,MUNICÍPIO,30
4904,Orizona,MUNICÍPIO,30
4905,Ipameri,MUNICÍPIO,30
4906,Ipu,MUNICÍPIO,32
4907,Tiros,MUNICÍPIO,24
3398,Teofilândia,MUNICÍPIO,29
4908,Tapiraí,MUNICÍPIO,24
4909,Poranga,MUNICÍPIO,32
4910,Serra da Saudade,MUNICÍPIO,24
4911,São Gotardo,MUNICÍPIO,24
4912,Santo Antônio do Monte,MUNICÍPIO,24
4913,Itapipoca,MUNICÍPIO,32
4914,Apuiarés,MUNICÍPIO,32
4915,Tejuçuoca,MUNICÍPIO,32
4916,Trairi,MUNICÍPIO,32
4917,Paracatu,MUNICÍPIO,24
4918,Barreirinhas,MUNICÍPIO,7
4919,Humberto de Campos,MUNICÍPIO,7
4920,Cristalina,MUNICÍPIO,30
4921,Brasília,MUNICÍPIO,26
4922,Unaí,MUNICÍPIO,24
3399,Santa Bárbara,MUNICÍPIO,29
4923,Quixaba,MUNICÍPIO,28
3400,Santanópolis,MUNICÍPIO,29
4924,Boa Ventura,MUNICÍPIO,27
4925,Olho d'Água,MUNICÍPIO,27
4926,Santa Cruz da Baixa Verde,MUNICÍPIO,28
3402,Lontras,MUNICÍPIO,18
3404,Antônio Almeida,MUNICÍPIO,6
3403,Cotiporã,MUNICÍPIO,22
3405,Betânia do Piauí,MUNICÍPIO,6
3437,Garuva,MUNICÍPIO,18
3406,Arraial,MUNICÍPIO,6
4927,Caiçara do Rio do Vento,MUNICÍPIO,25
4928,Pedro Avelino,MUNICÍPIO,25
4929,São Luiz do Norte,MUNICÍPIO,30
4930,Santa Rita do Novo Destino,MUNICÍPIO,30
3407,Barra do Rio Azul,MUNICÍPIO,22
4931,Nova Glória,MUNICÍPIO,30
4932,Santa Isabel,MUNICÍPIO,30
4933,Niquelândia,MUNICÍPIO,30
4934,Rialma,MUNICÍPIO,30
4935,Goianésia,MUNICÍPIO,30
4936,Mimoso de Goiás,MUNICÍPIO,30
4937,Barro Alto,MUNICÍPIO,30
4938,Cocalzinho de Goiás,MUNICÍPIO,30
4939,Itapaci,MUNICÍPIO,30
4940,Vila Propício,MUNICÍPIO,30
4941,Messias Targino,MUNICÍPIO,25
4942,Bom Sucesso,MUNICÍPIO,27
4943,Pombal,MUNICÍPIO,27
4944,Verdejante,MUNICÍPIO,28
4945,Vila Boa,MUNICÍPIO,30
4946,Paulino Neves,MUNICÍPIO,7
4947,Tutóia,MUNICÍPIO,7
4948,Santo Amaro do Maranhão,MUNICÍPIO,7
4949,Cruz,MUNICÍPIO,32
4950,Tabira,MUNICÍPIO,28
4951,Ingazeira,MUNICÍPIO,28
4952,Custódia,MUNICÍPIO,28
4953,Sertânia,MUNICÍPIO,28
3408,Brejo do Piauí,MUNICÍPIO,6
4954,Iguaracy,MUNICÍPIO,28
4955,Juru,MUNICÍPIO,27
4956,Princesa Isabel,MUNICÍPIO,27
4957,Afogados da Ingazeira,MUNICÍPIO,28
3409,Conceição das Pedras,MUNICÍPIO,24
3410,Arroio do Meio,MUNICÍPIO,22
3411,São Pedro de Alcântara,MUNICÍPIO,18
3412,Tijucas,MUNICÍPIO,18
4958,Santana de Mangueira,MUNICÍPIO,27
4959,Diamante,MUNICÍPIO,27
4960,Pedra Branca,MUNICÍPIO,27
4961,Piancó,MUNICÍPIO,27
4962,Igaracy,MUNICÍPIO,27
4963,Arapuá,MUNICÍPIO,24
4964,Abaeté,MUNICÍPIO,24
3413,Santa Rosa de Lima,MUNICÍPIO,18
4965,Curral Velho,MUNICÍPIO,27
4966,Itapagipe,MUNICÍPIO,24
4967,Frutal,MUNICÍPIO,24
4968,Monte Alegre de Minas,MUNICÍPIO,24
4969,Comendador Gomes,MUNICÍPIO,24
4970,Prata,MUNICÍPIO,24
4971,Planura,MUNICÍPIO,24
3414,São Martinho,MUNICÍPIO,18
4972,Pirajuba,MUNICÍPIO,24
4973,Conceição das Alagoas,MUNICÍPIO,24
4974,Campo Florido,MUNICÍPIO,24
4975,Lagoa Formosa,MUNICÍPIO,24
4976,Lagamar,MUNICÍPIO,24
3415,São Bonifácio,MUNICÍPIO,18
3416,Guaribas,MUNICÍPIO,6
4977,Vazante,MUNICÍPIO,24
4978,Guarda-Mor,MUNICÍPIO,24
3417,Anitápolis,MUNICÍPIO,18
3444,Ouriçangas,MUNICÍPIO,29
4979,Fortaleza,MUNICÍPIO,32
4980,Aquiraz,MUNICÍPIO,32
4981,Uberaba,MUNICÍPIO,24
4982,Tapira,MUNICÍPIO,24
4983,Serra do Salitre,MUNICÍPIO,24
3418,Chapadão do Lageado,MUNICÍPIO,18
4984,São Roque de Minas,MUNICÍPIO,24
4985,Patrocínio,MUNICÍPIO,24
4986,Patos de Minas,MUNICÍPIO,24
4987,Nova Ponte,MUNICÍPIO,24
4988,Medeiros,MUNICÍPIO,24
4989,Formoso,MUNICÍPIO,24
4990,Arneiroz,MUNICÍPIO,32
4991,Aiuaba,MUNICÍPIO,32
4992,Saboeiro,MUNICÍPIO,32
4993,Jucás,MUNICÍPIO,32
3419,Imbuia,MUNICÍPIO,18
4994,Parambu,MUNICÍPIO,32
4995,Icó,MUNICÍPIO,32
4996,Acopiara,MUNICÍPIO,32
4997,Igarapava,MUNICÍPIO,31
4998,Santa Fé de Minas,MUNICÍPIO,24
4999,São Romão,MUNICÍPIO,24
5000,Riachinho,MUNICÍPIO,24
5001,Dom Bosco,MUNICÍPIO,24
5002,Icaraí de Minas,MUNICÍPIO,24
5003,Cedro,MUNICÍPIO,32
5004,Ubaí,MUNICÍPIO,24
5005,Ponto Chique,MUNICÍPIO,24
5006,Chapada Gaúcha,MUNICÍPIO,24
5007,São Francisco,MUNICÍPIO,24
3420,Itapema,MUNICÍPIO,18
3421,São Pedro do Butiá,MUNICÍPIO,22
3422,São João do Itaperiú,MUNICÍPIO,18
5008,Campo Grande do Piauí,MUNICÍPIO,6
5009,Morada Nova,MUNICÍPIO,32
5010,Campinas do Piauí,MUNICÍPIO,6
5011,Choró,MUNICÍPIO,32
5012,Itapiúna,MUNICÍPIO,32
5013,Pimenteiras,MUNICÍPIO,6
3423,Guabiruba,MUNICÍPIO,18
5014,Assaré,MUNICÍPIO,32
5015,Pio IX,MUNICÍPIO,6
5016,Antonina do Norte,MUNICÍPIO,32
5017,Fortim,MUNICÍPIO,32
3424,Brusque,MUNICÍPIO,18
3425,Apiúna,MUNICÍPIO,18
5019,Viçosa,MUNICÍPIO,25
3426,Camboriú,MUNICÍPIO,18
3427,Rio dos Cedros,MUNICÍPIO,18
5020,Patu,MUNICÍPIO,25
5021,Esperantina,MUNICÍPIO,6
5022,Barras,MUNICÍPIO,6
5023,Amontada,MUNICÍPIO,32
5024,Ibiá,MUNICÍPIO,24
5025,Uberlândia,MUNICÍPIO,24
5026,Rifaina,MUNICÍPIO,31
5027,Pedregulho,MUNICÍPIO,31
5028,Sacramento,MUNICÍPIO,24
5029,Itarema,MUNICÍPIO,32
5030,Bela Cruz,MUNICÍPIO,32
5031,Umirim,MUNICÍPIO,32
5032,Senador Sá,MUNICÍPIO,32
5033,Baturité,MUNICÍPIO,32
5034,Aracoiaba,MUNICÍPIO,32
3428,Ascurra,MUNICÍPIO,18
3429,Gaspar,MUNICÍPIO,18
5035,Ocara,MUNICÍPIO,32
5036,Aracati,MUNICÍPIO,32
5037,Cascavel,MUNICÍPIO,32
5038,Beberibe,MUNICÍPIO,32
5039,Ibaretama,MUNICÍPIO,32
5040,Cocos,MUNICÍPIO,29
5041,Sobral,MUNICÍPIO,32
5042,Camocim,MUNICÍPIO,32
5043,Ibiapina,MUNICÍPIO,32
3430,Doutor Pedrinho,MUNICÍPIO,18
3445,Colinas,MUNICÍPIO,22
3431,Blumenau,MUNICÍPIO,18
3432,Rodeio,MUNICÍPIO,18
3433,Massaranduba,MUNICÍPIO,18
3434,Barão,MUNICÍPIO,22
3446,Estância Velha,MUNICÍPIO,22
3435,Corupá,MUNICÍPIO,18
5044,Chorozinho,MUNICÍPIO,32
5045,Ibicuitinga,MUNICÍPIO,32
3436,Ibirama,MUNICÍPIO,18
3438,Indaial,MUNICÍPIO,18
3447,Antônio Carlos,MUNICÍPIO,18
3439,Navegantes,MUNICÍPIO,18
5046,Conceição do Canindé,MUNICÍPIO,6
5047,Alto Longá,MUNICÍPIO,6
3440,Rancho Queimado,MUNICÍPIO,18
3448,Igrejinha,MUNICÍPIO,22
3441,Biguaçu,MUNICÍPIO,18
3442,Feira Grande,MUNICÍPIO,16
3443,Balneário Camboriú,MUNICÍPIO,18
3450,Caraá,MUNICÍPIO,22
3451,Maratá,MUNICÍPIO,22
5048,Porteiras,MUNICÍPIO,32
3452,Barra Funda,MUNICÍPIO,22
3453,Salvador do Sul,MUNICÍPIO,22
3454,São Pedro do Sul,MUNICÍPIO,22
3455,Taquara,MUNICÍPIO,22
5049,Urbano Santos,MUNICÍPIO,7
3463,Paripiranga,MUNICÍPIO,29
3464,Conselheiro Pena,MUNICÍPIO,24
5050,Venha-Ver,MUNICÍPIO,25
5051,Tarrafas,MUNICÍPIO,32
5052,Ituiutaba,MUNICÍPIO,24
5053,Campina Verde,MUNICÍPIO,24
5054,Bernardino Batista,MUNICÍPIO,27
5055,São João da Serra,MUNICÍPIO,6
5056,São Miguel do Tapuio,MUNICÍPIO,6
5057,Areia Branca,MUNICÍPIO,25
5058,Acaraú,MUNICÍPIO,32
3465,São Gonçalo dos Campos,MUNICÍPIO,29
5059,Santana do Acaraú,MUNICÍPIO,32
5060,Tururu,MUNICÍPIO,32
5061,Uruoca,MUNICÍPIO,32
3466,Arroio do Padre,MUNICÍPIO,22
3467,Governador Lindenberg,MUNICÍPIO,8
3468,Água Doce do Norte,MUNICÍPIO,8
3469,Mantena,MUNICÍPIO,24
5062,Jardim,MUNICÍPIO,32
5063,Marco,MUNICÍPIO,32
5064,Santa Quitéria,MUNICÍPIO,32
5065,Irauçuba,MUNICÍPIO,32
5066,Primeira Cruz,MUNICÍPIO,7
5067,Aroazes,MUNICÍPIO,6
3471,Sertão Santana,MUNICÍPIO,22
3472,Morro Redondo,MUNICÍPIO,22
3473,Jaramataia,MUNICÍPIO,16
3474,Alvorada,MUNICÍPIO,22
3475,Itanagra,MUNICÍPIO,29
5068,Jandaíra,MUNICÍPIO,25
5069,Goiânia,MUNICÍPIO,30
5070,Hidrolândia,MUNICÍPIO,30
5071,Brasileira,MUNICÍPIO,6
5072,Ipueiras,MUNICÍPIO,32
5073,Domingos Mourão,MUNICÍPIO,6
5074,São Benedito,MUNICÍPIO,32
5075,Porto do Mangue,MUNICÍPIO,25
5076,Mossoró,MUNICÍPIO,25
5077,Brejo Santo,MUNICÍPIO,32
5078,Jati,MUNICÍPIO,32
5079,Conceição,MUNICÍPIO,27
5080,São Miguel do Passa Quatro,MUNICÍPIO,30
5081,Alexânia,MUNICÍPIO,30
5082,Ibiaí,MUNICÍPIO,24
5083,Flores,MUNICÍPIO,28
5084,Potiretama,MUNICÍPIO,32
5085,Iracema,MUNICÍPIO,32
5086,Felipe Guerra,MUNICÍPIO,25
5087,Banabuiú,MUNICÍPIO,32
3476,Capivari do Sul,MUNICÍPIO,22
3477,Cerro Grande do Sul,MUNICÍPIO,22
5318,Três Ranchos,MUNICÍPIO,30
3478,Cidreira,MUNICÍPIO,22
3479,Linha Nova,MUNICÍPIO,22
3480,Sentinela do Sul,MUNICÍPIO,22
3481,Tavares,MUNICÍPIO,22
3482,Alto Feliz,MUNICÍPIO,22
3483,Itapira,MUNICÍPIO,31
3484,Cachoeirinha,MUNICÍPIO,22
3784,Colares,MUNICÍPIO,13
3485,Glorinha,MUNICÍPIO,22
3486,Sapucaia do Sul,MUNICÍPIO,22
3487,Gravataí,MUNICÍPIO,22
3488,Novo Hamburgo,MUNICÍPIO,22
3489,Três Cachoeiras,MUNICÍPIO,22
3490,Osório,MUNICÍPIO,22
3491,Itatim,MUNICÍPIO,29
3492,São Leopoldo,MUNICÍPIO,22
3493,Sumidouro,MUNICÍPIO,23
3494,Ituberá,MUNICÍPIO,29
3495,São Brás,MUNICÍPIO,16
3496,Faxinal do Soturno,MUNICÍPIO,22
3497,Imigrante,MUNICÍPIO,22
3498,Morro Reuter,MUNICÍPIO,22
3499,Feliz,MUNICÍPIO,22
3500,Paraíso do Sul,MUNICÍPIO,22
3501,Pareci Novo,MUNICÍPIO,22
3502,Garibaldi,MUNICÍPIO,22
3503,Presidente Lucena,MUNICÍPIO,22
3504,Pedro Alexandre,MUNICÍPIO,29
3505,Riozinho,MUNICÍPIO,22
4121,Siriri,MUNICÍPIO,20
3506,Rolante,MUNICÍPIO,22
3507,São Pedro da Serra,MUNICÍPIO,22
3508,Tabaí,MUNICÍPIO,22
3509,Cardeal da Silva,MUNICÍPIO,29
3510,Nova Soure,MUNICÍPIO,29
3511,Canela,MUNICÍPIO,22
3512,Estrela,MUNICÍPIO,22
