"numero";"ano";"requisicao";"data";"id_unidade_requisitante";"unidade_requisitante";"id_unidade_custo";"unidade_custo";"observacoes";"grupo_material";"convenio";"status";"tipo_requisicao";"almoxarifado";"valor"
"58393";"2005";"58393/2005";"05/10/2005";"1731";"DMP - SECRETARIA GERAL";"1731";"DMP - SECRETARIA GERAL";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$           200,55"
"58392";"2005";"58392/2005";"04/10/2005";"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"CAPELA DO CAMPUS";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$             3,45"
"58391";"2005";"58391/2005";"04/10/2005";"1480";"SECRETARIA DE EDUCAÇÃO A DISTÂNCIA";"1480";"SECRETARIA DE EDUCAÇÃO A DISTÂNCIA";"PG/SRP Nº 77/05
PROC. Nº 41631/05";"EQUIPAMENTOS DE PROCESSAMENTOS DE DADOS";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"";"R$         4.145,82"
"58390";"2005";"58390/2005";"04/10/2005";"3";"PRÓ-REITORIA DE GRADUAÇÃO";"3";"PRÓ-REITORIA DE GRADUAÇÃO";"";"MATERIAL DE EXPEDIENTE";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            69,00"
"58386";"2005";"58386/2005";"04/10/2005";"263";"AUDITORIA INTERNA";"262";"GABINETE DO REITOR";"DCF PARA EMP EMP EM 31/10 - pasta unidade
PG  36/05
PROC.  18929/05";"MAQUINAS E EQUIPAMENTOS ENERGETICOS";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"";"R$            97,80"
"58385";"2005";"58385/2005";"04/10/2005";"263";"AUDITORIA INTERNA";"262";"GABINETE DO REITOR";"";"MATERIAL DE EXPEDIENTE";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$           142,50"
"58382";"2005";"58382/2005";"04/10/2005";"1449";"PRÓ-REITORIA DE PLANEJAMENTO";"1449";"PRÓ-REITORIA DE PLANEJAMENTO";"";"MATERIAL DE COPA E COZINHA";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$           111,00"
"58381";"2005";"58381/2005";"04/10/2005";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            23,00"
"58380";"2005";"58380/2005";"04/10/2005";"3";"PRÓ-REITORIA DE GRADUAÇÃO";"3";"PRÓ-REITORIA DE GRADUAÇÃO";"PG/SRP Nº 59/05
PROC. Nº  23440/05";"MOBILIARIO EM GERAL";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"";"R$         1.520,00"
"58379";"2005";"58379/2005";"04/10/2005";"1654";"COORDENACAO DOS CAMPI";"1654";"COORDENACAO DOS CAMPI";"";"GAS ENGARRAFADO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            84,00"
"58378";"2005";"58378/2005";"04/10/2005";"178";"DEPARTAMENTO DE FISIOLOGIA E COMPORTAMENTO";"440";"CENTRO DE BIOCIÊNCIAS";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$           117,36"
"58377";"2005";"58377/2005";"04/10/2005";"251";"PROAE - COORDENADORIA DO SISTEMA DE RESTAURANTES UNIVERSITÁRIOS";"251";"PROAE - COORDENADORIA DO SISTEMA DE RESTAURANTES UNIVERSITÁRIOS";"";"GAS ENGARRAFADO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$         1.560,00"
"58376";"2005";"58376/2005";"04/10/2005";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"";"MATERIAL DE PROCESSAMENTO DE DADOS";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            17,28"
"58375";"2005";"58375/2005";"04/10/2005";"260";"ASSESSORIA JURÍDICA";"260";"ASSESSORIA JURÍDICA";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$             4,60"
"58374";"2005";"58374/2005";"04/10/2005";"1676";"HUOL - DIVISÃO DE NUTRIÇÃO E DIETETICA";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"PG/SRP Nº 69/05
PROC. Nº 41222/05";"MATERIAL DE COPA E COZINHA";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            78,90"
"58373";"2005";"58373/2005";"04/10/2005";"284";"ESCOLA DE MÚSICA";"284";"ESCOLA DE MÚSICA";"";"MATERIAL DE EXPEDIENTE";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$           676,43"
"58372";"2005";"58372/2005";"03/10/2005";"1656";"PROGRAMA DE ENSINO TUTORIAL";"1656";"PROGRAMA DE ENSINO TUTORIAL";"";"MATERIAL DE PROCESSAMENTO DE DADOS";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            81,70"
"58371";"2005";"58371/2005";"03/10/2005";"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"PROAD";"MATERIAL DE PROCESSAMENTO DE DADOS";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$           357,80"
"58370";"2005";"58370/2005";"03/10/2005";"285";"HOSPITAL UNIVERSITARIO ANA BEZERRA";"285";"HOSPITAL UNIVERSITARIO ANA BEZERRA";"PG/SISPP Nº  73/05
PROC. Nº  41449/05";"COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVOS";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"";"R$       130.100,00"
"58369";"2005";"58369/2005";"03/10/2005";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"";"MATERIAL DE EXPEDIENTE";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$         3.277,50"
"58368";"2005";"58368/2005";"03/10/2005";"1748";"DIVISÃO DE TRANSPORTE E OFICINAS";"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"Destina-se à Divisão de Transportes e Oficinas";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            11,50"
"58367";"2005";"58367/2005";"03/10/2005";"1748";"DIVISÃO DE TRANSPORTE E OFICINAS";"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"Destina-se à Divisão de Transportes e Oficinas";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            45,78"
"58366";"2005";"58366/2005";"03/10/2005";"1748";"DIVISÃO DE TRANSPORTE E OFICINAS";"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"Destina-se à Divisão de Transportes e Oficinas";"MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            33,32"
"58365";"2005";"58365/2005";"03/10/2005";"1748";"DIVISÃO DE TRANSPORTE E OFICINAS";"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"Destina-se à Divisão de Transportes e Oficinas";"MATERIAL DE COPA E COZINHA";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            48,77"
"58364";"2005";"58364/2005";"03/10/2005";"1748";"DIVISÃO DE TRANSPORTE E OFICINAS";"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"Destina-se à Divisão de Transportes e Oficinas";"MATERIAL DE EXPEDIENTE";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            36,06"
"58363";"2005";"58363/2005";"03/10/2005";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"";"MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$         2.692,00"
"58362";"2005";"58362/2005";"03/10/2005";"1723";"CRECHE";"1723";"CRECHE";"";"GAS ENGARRAFADO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$           390,00"
"58361";"2005";"58361/2005";"03/10/2005";"3";"PRÓ-REITORIA DE GRADUAÇÃO";"3";"PRÓ-REITORIA DE GRADUAÇÃO";"";"MATERIAL DE EXPEDIENTE";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$           377,05"
"58360";"2005";"58360/2005";"03/10/2005";"3";"PRÓ-REITORIA DE GRADUAÇÃO";"3";"PRÓ-REITORIA DE GRADUAÇÃO";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            68,62"
"58359";"2005";"58359/2005";"03/10/2005";"1751";"DEPARTAMENTO DE ASSISTENCIA AO SERVIDOR - APAGAR";"1751";"DEPARTAMENTO DE ASSISTENCIA AO SERVIDOR - APAGAR";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            17,25"
"58358";"2005";"58358/2005";"03/10/2005";"284";"ESCOLA DE MÚSICA";"284";"ESCOLA DE MÚSICA";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            47,50"
"58357";"2005";"58357/2005";"03/10/2005";"284";"ESCOLA DE MÚSICA";"284";"ESCOLA DE MÚSICA";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            47,50"
"58356";"2005";"58356/2005";"03/10/2005";"317";"DAP - SECRETARIA ADMINISTRATIVA";"317";"DAP - SECRETARIA ADMINISTRATIVA";"";"MATERIAL DE PROCESSAMENTO DE DADOS";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$           296,70"
"58355";"2005";"58355/2005";"03/10/2005";"1654";"COORDENACAO DOS CAMPI";"1654";"COORDENACAO DOS CAMPI";"300400000021";"GAS ENGARRAFADO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            56,00"
"58354";"2005";"58354/2005";"03/10/2005";"262";"GABINETE DO REITOR";"262";"GABINETE DO REITOR";"";"MATERIAL DE PROCESSAMENTO DE DADOS";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            38,80"
"58353";"2005";"58353/2005";"03/10/2005";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            49,45"
"58352";"2005";"58352/2005";"03/10/2005";"447";"MATERNIDADE ESCOLA JANUÁRIO CICCO";"447";"MATERNIDADE ESCOLA JANUÁRIO CICCO";"pedido de gás   almoxarifado central";"GAS ENGARRAFADO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$         2.006,00"
"58351";"2005";"58351/2005";"03/10/2005";"262";"GABINETE DO REITOR";"262";"GABINETE DO REITOR";"";"MATERIAL DE COPA E COZINHA";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            29,60"
"58350";"2005";"58350/2005";"03/10/2005";"262";"GABINETE DO REITOR";"262";"GABINETE DO REITOR";"";"MATERIAL DE EXPEDIENTE";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$             9,95"
"58349";"2005";"58349/2005";"03/10/2005";"262";"GABINETE DO REITOR";"262";"GABINETE DO REITOR";"";"MATERIAL DE ACONDICIONAMENTO E EMBALAGEM";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            33,25"
"58348";"2005";"58348/2005";"03/10/2005";"1740";"DMP - ALMOXARIFADO CENTRAL";"1740";"DMP - ALMOXARIFADO CENTRAL";"";"MATERIAL DE ACONDICIONAMENTO E EMBALAGEM";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            10,22"
"58347";"2005";"58347/2005";"03/10/2005";"284";"ESCOLA DE MÚSICA";"284";"ESCOLA DE MÚSICA";"";"MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$           241,10"
"58346";"2005";"58346/2005";"03/10/2005";"121";"DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL";"1788";"COORD PROGRAMA PÓS GRADUAÇÃO EM FÍSICA";"";"MATERIAL DE PROCESSAMENTO DE DADOS";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$         1.045,00"
"58345";"2005";"58345/2005";"03/10/2005";"1481";"PRÓ-REITORIA DE PESQUISA";"1481";"PRÓ-REITORIA DE PESQUISA";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            13,80"
"58344";"2005";"58344/2005";"03/10/2005";"1480";"SECRETARIA DE EDUCAÇÃO A DISTÂNCIA";"1480";"SECRETARIA DE EDUCAÇÃO A DISTÂNCIA";"ORÇAMENTO_SEDIS-OUT/2005";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            27,50"
"58343";"2005";"58343/2005";"03/10/2005";"1740";"DMP - ALMOXARIFADO CENTRAL";"1740";"DMP - ALMOXARIFADO CENTRAL";"";"MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            73,64"
"58342";"2005";"58342/2005";"03/10/2005";"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"";"MATERIAL DE PROTECAO E SEGURANCA";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$             8,10"
"58341";"2005";"58341/2005";"03/10/2005";"1740";"DMP - ALMOXARIFADO CENTRAL";"1740";"DMP - ALMOXARIFADO CENTRAL";"";"MATERIAL DE COPA E COZINHA";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            40,37"
"58340";"2005";"58340/2005";"03/10/2005";"440";"CENTRO DE BIOCIÊNCIAS";"440";"CENTRO DE BIOCIÊNCIAS";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            43,70"
"58339";"2005";"58339/2005";"03/10/2005";"262";"GABINETE DO REITOR";"262";"GABINETE DO REITOR";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$           192,36"
"58338";"2005";"58338/2005";"03/10/2005";"262";"GABINETE DO REITOR";"262";"GABINETE DO REITOR";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            21,85"
"58337";"2005";"58337/2005";"03/10/2005";"284";"ESCOLA DE MÚSICA";"284";"ESCOLA DE MÚSICA";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            23,00"
"58335";"2005";"58335/2005";"03/10/2005";"1740";"DMP - ALMOXARIFADO CENTRAL";"1740";"DMP - ALMOXARIFADO CENTRAL";"";"MATERIAL DE PROCESSAMENTO DE DADOS";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$           130,50"
"58334";"2005";"58334/2005";"03/10/2005";"1740";"DMP - ALMOXARIFADO CENTRAL";"1740";"DMP - ALMOXARIFADO CENTRAL";"";"MATERIAL DE EXPEDIENTE";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            35,55"
"58333";"2005";"58333/2005";"03/10/2005";"11";"DDP/PROGESP - DIRETORIA DE DESENVOLVIMENTO DE PESSOAS";"11";"DDP/PROGESP - DIRETORIA DE DESENVOLVIMENTO DE PESSOAS";"";"MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$           128,40"
"58332";"2005";"58332/2005";"03/10/2005";"1740";"DMP - ALMOXARIFADO CENTRAL";"1740";"DMP - ALMOXARIFADO CENTRAL";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            63,50"
"58331";"2005";"58331/2005";"03/10/2005";"11";"DDP/PROGESP - DIRETORIA DE DESENVOLVIMENTO DE PESSOAS";"11";"DDP/PROGESP - DIRETORIA DE DESENVOLVIMENTO DE PESSOAS";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            17,25"
"58330";"2005";"58330/2005";"30/09/2005";"1677";"VICE-DIRETORIA DE FARMACIA";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"";"MATERIAL FARMACOLOGICO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"";"R$     1.026.650,80"
"58329";"2005";"58329/2005";"30/09/2005";"1711";"DMP - RESERVA TÉCNICA DE MOBILIÁRIO II";"1711";"DMP - RESERVA TÉCNICA DE MOBILIÁRIO II";"PG/SISRP Nº  65/05
PROC.  38990/05";"MAQUINAS E EQUIPAMENTOS ENERGETICOS";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"";"R$        65.810,00"
"58328";"2005";"58328/2005";"30/09/2005";"1677";"VICE-DIRETORIA DE FARMACIA";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"REQUISIÇÃO PARA PREGÃO - REGISTRO DE PREÇOS- NÃO COTADOS
PG/SISRP Nº 84/05
PROC. Nº 43345/05";"MATERIAL FARMACOLOGICO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"";"R$       881.481,02"
"58327";"2005";"58327/2005";"30/09/2005";"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"PROAD";"MATERIAL DE EXPEDIENTE";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$           139,90"
"58326";"2005";"58326/2005";"30/09/2005";"283";"EDITORA UNIVERSITÁRIA";"283";"EDITORA UNIVERSITÁRIA";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            85,00"
"58325";"2005";"58325/2005";"30/09/2005";"283";"EDITORA UNIVERSITÁRIA";"283";"EDITORA UNIVERSITÁRIA";"";"MATERIAL DE COPA E COZINHA";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            37,00"
"58324";"2005";"58324/2005";"30/09/2005";"283";"EDITORA UNIVERSITÁRIA";"283";"EDITORA UNIVERSITÁRIA";"";"MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            81,02"
"58323";"2005";"58323/2005";"30/09/2005";"290";"MUSEU CÂMARA CASCUDO";"290";"MUSEU CÂMARA CASCUDO";"";"MATERIAL DE PROTECAO E SEGURANCA";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            47,10"
"58322";"2005";"58322/2005";"30/09/2005";"283";"EDITORA UNIVERSITÁRIA";"283";"EDITORA UNIVERSITÁRIA";"";"MATERIAL DE PROCESSAMENTO DE DADOS";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$           306,40"
"58321";"2005";"58321/2005";"30/09/2005";"180";"DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"";"VEICULOS DE TRACAO MECANICA";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"";"R$        44.858,00"
"58320";"2005";"58320/2005";"30/09/2005";"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"PROAD";"MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$           440,47"
"58319";"2005";"58319/2005";"30/09/2005";"447";"MATERNIDADE ESCOLA JANUÁRIO CICCO";"447";"MATERNIDADE ESCOLA JANUÁRIO CICCO";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            28,75"
"58318";"2005";"58318/2005";"30/09/2005";"447";"MATERNIDADE ESCOLA JANUÁRIO CICCO";"447";"MATERNIDADE ESCOLA JANUÁRIO CICCO";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            26,45"
"58317";"2005";"58317/2005";"30/09/2005";"1481";"PRÓ-REITORIA DE PESQUISA";"1481";"PRÓ-REITORIA DE PESQUISA";"";"MATERIAL DE EXPEDIENTE";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            38,00"
"58316";"2005";"58316/2005";"30/09/2005";"447";"MATERNIDADE ESCOLA JANUÁRIO CICCO";"447";"MATERNIDADE ESCOLA JANUÁRIO CICCO";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            26,45"
"58315";"2005";"58315/2005";"30/09/2005";"447";"MATERNIDADE ESCOLA JANUÁRIO CICCO";"447";"MATERNIDADE ESCOLA JANUÁRIO CICCO";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            23,00"
"58314";"2005";"58314/2005";"30/09/2005";"447";"MATERNIDADE ESCOLA JANUÁRIO CICCO";"447";"MATERNIDADE ESCOLA JANUÁRIO CICCO";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            27,60"
"58313";"2005";"58313/2005";"30/09/2005";"440";"CENTRO DE BIOCIÊNCIAS";"183";"DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA";"PG/SRP Nº 80/05
PROC. Nº 42747/05";"APARELHOS, EQUIP. E UTENS. MED., ODONT., LABOR. E HOSP.";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"";"R$        25.100,00"
"58312";"2005";"58312/2005";"30/09/2005";"356";"DMP - COMISSÃO PERMANENTE DE LICITAÇÕES";"356";"DMP - COMISSÃO PERMANENTE DE LICITAÇÕES";"";"MAQUINAS E EQUIPAMENTOS ENERGETICOS";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"";"R$           204,00"
"58311";"2005";"58311/2005";"30/09/2005";"290";"MUSEU CÂMARA CASCUDO";"290";"MUSEU CÂMARA CASCUDO";"";"MATERIAL DE PROTECAO E SEGURANCA";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            47,10"
"58310";"2005";"58310/2005";"30/09/2005";"1654";"COORDENACAO DOS CAMPI";"1654";"COORDENACAO DOS CAMPI";"";"MATERIAL DE COPA E COZINHA";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$             4,30"
"58308";"2005";"58308/2005";"30/09/2005";"1424";"HOSPED - HOSPITAL DE PEDIATRIA";"1424";"HOSPED - HOSPITAL DE PEDIATRIA";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            23,00"
"58307";"2005";"58307/2005";"30/09/2005";"1424";"HOSPED - HOSPITAL DE PEDIATRIA";"1424";"HOSPED - HOSPITAL DE PEDIATRIA";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            23,00"
"58306";"2005";"58306/2005";"30/09/2005";"1424";"HOSPED - HOSPITAL DE PEDIATRIA";"1424";"HOSPED - HOSPITAL DE PEDIATRIA";"";"GENEROS DE ALIMENTACAO";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$            23,00"
"58305";"2005";"58305/2005";"30/09/2005";"1424";"HOSPED - HOSPITAL DE PEDIATRIA";"1424";"HOSPED - HOSPITAL DE PEDIATRIA";"";"MATERIAL DE PROCESSAMENTO DE DADOS";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$           612,90"
"58304";"2005";"58304/2005";"30/09/2005";"1424";"HOSPED - HOSPITAL DE PEDIATRIA";"1424";"HOSPED - HOSPITAL DE PEDIATRIA";"";"MATERIAL DE EXPEDIENTE";"false";"FINALIZADA";"REQUISIÇÃO DE MATERIAL";"ALMOXARIFADO CENTRAL";"R$           918,15"
